SSP,Decade,Technology,Day,Hour,Sign,Balance,PrimaryType,Primary,OPEX,CO2,CO2_tax
past,2020s,E_boiler,6,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,4,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,5,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,6,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,7,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,7,Heating,130.68547199722525,Elec,20.148707966053212,5.409928088885288,0.0030223061949079815,0.05765687486658363
past,2020s,ASHP,6,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,8,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,8,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,8,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,9,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,9,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,9,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,10,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,10,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,10,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,11,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,11,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,11,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,12,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,12,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,12,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,13,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,13,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,13,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,14,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,14,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,14,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,15,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,15,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,15,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,16,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,16,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,16,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,17,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,17,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,17,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,18,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,18,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,18,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,19,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,19,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,19,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,20,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,20,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,20,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,21,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,22,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,6,23,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,6,23,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,6,23,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,6,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,0,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,0,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,0,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,1,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,1,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,1,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,2,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,2,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,2,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,3,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,3,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,3,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,4,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,5,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,6,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,7,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,8,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,8,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,8,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,9,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,9,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,9,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,10,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,10,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,10,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,11,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,11,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,11,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,12,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,12,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,12,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,13,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,13,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,13,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,14,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,14,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,14,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,15,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,15,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,15,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,16,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,16,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,16,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,17,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,17,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,17,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,18,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,18,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,18,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,19,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,19,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,19,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,20,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,20,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,20,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,21,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,22,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,9,23,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,9,23,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,9,23,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,9,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,0,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,15,0,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,0,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,15,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,1,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,15,1,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,1,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,15,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,2,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,15,2,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,2,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,15,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,3,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,15,3,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,3,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,E_boiler,15,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,15,4,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,4,Cooling,-898.1540251157276,Elec,112.26925313946595,30.144294467946608,0.01684038797091989,0.3212659735072312
past,2020s,E_boiler,15,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,15,5,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,5,Cooling,-10983.87237610804,Elec,1372.984047013505,368.6462166231261,0.20594760705202572,3.9288856400046233
past,2020s,E_boiler,15,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,15,6,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,6,Cooling,-10624.008935143978,Elec,1328.0011168929973,356.5682998857698,0.19920016753394956,3.80016397817598
past,2020s,E_boiler,15,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,GSHP,15,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,NG_boiler,15,7,Heating,0.0,Gas,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
past,2020s,ASHP,15,7,Cooling,-9952.979783872266,Elec,1244.1224729840333,334.04688399621296,0.18661837094760497,3.56013963100762
past,2020s,E_boiler,15,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
